index,TSLA,META,MSFT,AAPL,NVDA,GOOGL,AMZN,AMD,PLTR,ROKU,RIVN,INTC,UBER,SOFI,F,XOM,MU,T,DIS,BA,QS,JNJ,VZ,CVNA,ENPH,PFE,CMCSA,LCID,NFLX,BAC,RTX,KO,CCL,PYPL,BMY,UPST,COIN,TDOC,CSCO,ON,JPM,C,LUV,GM,KDP,NCLH,QCOM,TXN,PLUG,SBUX
2020-12-02 00:00:00-05:00,189.60667419433597,287.5199890136719,209.73727416992188,120.94400024414062,135.1005096435547,91.24849700927734,160.17649841308594,93.73999786376952,22.51000022888184,281.3299865722656,,45.71502685546875,53.09000015258789,,8.022525787353516,34.99579620361328,67.94039154052734,17.13716697692871,153.11099243164062,223.8500061035156,37.709999084472656,136.65237426757812,50.98532104492188,225.4499969482422,127.93000030517578,36.37812805175781,47.14529037475586,9.869999885559082,503.3800048828125,26.853668212890625,66.87290954589844,47.56510543823242,21.15999984741211,212.55999755859372,55.79572677612305,,,195.02999877929688,39.80272674560547,28.959999084472656,111.3803939819336,51.00423431396485,46.1475830078125,43.909217834472656,27.99595260620117,23.399999618530277,140.3960723876953,149.9045867919922,24.06999969482422,93.0896224975586
2020-12-03 00:00:00-05:00,197.7933349609375,281.8500061035156,208.6368560791016,120.8064422607422,133.6587371826172,91.09200286865234,159.3365020751953,92.30999755859376,24.030000686645508,289.1000061035156,,46.7136116027832,52.52000045776367,,8.031246185302734,35.23237228393555,68.7170181274414,17.219640731811523,152.74220275878906,237.1999969482422,38.54999923706055,137.44566345214844,51.30107116699219,227.9199981689453,127.66999816894533,35.745079040527344,47.64398193359375,9.869999885559082,497.5199890136719,26.881561279296875,68.12781524658203,48.17667007446289,22.8799991607666,214.5399932861328,55.43680191040039,,,197.2100067138672,40.002235412597656,29.100000381469727,110.65027618408205,50.45138168334961,46.51723098754883,43.42659378051758,28.01456642150879,25.420000076293945,140.33055114746094,149.2228546142578,23.850000381469727,94.21903228759766
2020-12-04 00:00:00-05:00,199.67999267578125,279.70001220703125,208.7537078857422,120.12841796875,135.27760314941406,91.18800354003906,158.12899780273438,94.04000091552734,23.850000381469727,296.3800048828125,,47.62974548339844,54.86000061035156,,8.144607543945312,36.52040100097656,72.09880828857422,17.402267456054688,153.63926696777344,232.7100067138672,42.5,138.61717224121094,51.14320373535156,243.08999633789065,130.4600067138672,35.967979431152344,47.736328125,9.880000114440918,498.30999755859375,27.234901428222656,68.70416259765625,49.1533432006836,23.450000762939453,217.7700042724609,55.91238021850586,,,203.66000366210935,40.247100830078125,29.920000076293945,111.65419006347656,52.27041244506836,46.293495178222656,43.73192596435547,28.414777755737305,26.299999237060547,147.54786682128906,153.4052734375,24.850000381469727,96.2613296508789
2020-12-07 00:00:00-05:00,213.9199981689453,285.5799865722656,208.685546875,121.60237884521484,135.76150512695312,90.85150146484376,157.89999389648438,94.06999969482422,28.940000534057617,299.9800109863281,,45.989864349365234,53.79999923706055,,8.039965629577637,35.83696365356445,71.38116455078125,17.461177825927734,153.18075561523438,238.1699981689453,44.16999816894531,137.41796875,50.97700500488281,258.8800048828125,129.32000732421875,36.77935028076172,47.95798110961914,9.9399995803833,515.780029296875,27.04892921447754,67.89543151855469,48.36835479736328,23.200000762939453,217.92999267578125,54.91634750366211,,,197.3000030517578,40.21989059448242,30.57999992370605,111.234375,51.833492279052734,46.58531951904297,43.64328002929688,28.58230400085449,26.5,147.92230224609375,153.19338989257812,24.75,95.44254302978516
2020-12-08 00:00:00-05:00,216.6266632080078,283.3999938964844,210.3605499267578,122.22145080566406,133.19979858398438,90.56649780273438,158.864501953125,92.91999816894533,28.59000015258789,306.1300048828125,,46.43876266479492,53.0099983215332,,8.066126823425293,37.01108551025391,71.95136260986328,18.15043258666992,153.22064208984375,236.57000732421875,57.900001525878906,139.79795837402344,51.06010437011719,261.3399963378906,134.74000549316406,37.94738006591797,47.47774887084961,9.859999656677246,512.6599731445312,26.9001579284668,69.23401641845703,48.54179000854492,23.56999969482422,216.94000244140625,54.84456253051758,,,198.25999450683597,40.23801803588867,31.38999938964844,111.3438949584961,52.038570404052734,45.99193954467773,43.14095306396485,28.07971954345703,28.149999618530277,148.65249633789062,153.5526580810547,28.739999771118164,95.25430297851562
2020-12-09 00:00:00-05:00,201.4933319091797,277.9200134277344,206.2606658935547,119.66656494140624,129.01669311523438,88.89299774169922,155.2100067138672,89.83000183105469,26.6299991607666,306.2300109863281,,45.87076187133789,53.790000915527344,,8.240528106689453,37.50175476074219,70.20148468017578,18.53335189819336,153.92832946777344,232.05999755859372,75.13999938964844,141.22775268554688,51.06841659545898,255.5,127.26000213623048,37.31432723999024,47.3392219543457,9.920000076293944,493.6000061035156,26.779277801513672,68.36022186279297,48.6786994934082,22.690000534057617,210.8000030517578,54.66509246826172,,,192.27999877929688,40.52822113037109,30.670000076293945,110.47687530517578,52.56467819213867,44.51335144042969,43.761478424072266,28.163482666015625,27.26000022888184,146.05010986328125,149.94140625,26.739999771118164,94.49195861816406
2020-12-10 00:00:00-05:00,209.02333068847656,277.1199951171875,205.01417541503903,121.10122680664062,129.43080139160156,88.38249969482422,155.07449340820312,91.66000366210938,27.040000915527344,321.989990234375,,46.044830322265625,54.34999847412109,,7.95276403427124,38.561973571777344,70.07367706298828,18.079740524291992,154.18748474121094,234.42999267578125,76.61000061035156,140.4436492919922,50.27903366088867,260.4700012207031,131.2100067138672,37.207332611083984,46.6188850402832,9.90999984741211,501.0899963378906,27.067533493041992,67.83966064453125,48.42312240600586,22.31999969482422,215.33999633789065,54.0190315246582,,,199.00999450683597,40.19267654418945,30.540000915527344,109.7649917602539,53.94677734375,45.525020599365234,42.22494888305664,28.08902359008789,27.440000534057617,145.79734802246094,149.24127197265625,27.190000534057617,99.18831634521484
2020-12-11 00:00:00-05:00,203.3300018310547,273.54998779296875,207.68246459960935,120.28564453125,129.83985900878906,88.73999786376953,155.8209991455078,91.6500015258789,27.200000762939453,330.8699951171875,,45.55928421020508,52.630001068115234,,7.865562915802002,38.377967834472656,69.33636474609375,18.268251419067383,175.149169921875,230.3300018310547,64.1500015258789,141.08934020996094,50.146095275878906,258.260009765625,139.91000366210938,36.66344451904297,47.03447341918945,9.9399995803833,503.2200012207031,26.565414428710938,67.7560043334961,48.69694900512695,21.31999969482422,214.05999755859372,54.485633850097656,,,199.5800018310547,40.19267654418945,30.65999984741211,109.11701202392578,52.54683303833008,44.63008117675781,41.28923797607422,28.256553649902344,26.51000022888184,135.060302734375,147.9607696533203,26.770000457763672,96.93895721435548
2020-12-14 00:00:00-05:00,213.27667236328125,274.19000244140625,208.597900390625,119.66656494140624,132.7882080078125,87.61299896240234,157.84849548339844,94.77999877929688,27.239999771118164,324.32000732421875,,46.23722457885742,51.459999084472656,,7.769640922546387,36.99356460571289,70.32926177978516,17.997262954711914,168.75003051757812,228.6199951171875,56.09999847412109,137.51023864746094,49.83865737915039,250.97000122070312,145.07000732421875,34.96044921875,47.08987808227539,9.979999542236328,522.4199829101562,26.239973068237305,65.81321716308594,48.62393951416016,20.93000030517578,220.7899932861328,53.81264877319336,,,194.6300048828125,40.12013244628906,30.81999969482422,107.96705627441406,52.37741470336914,44.026973724365234,40.99375534057617,28.247243881225582,25.40999984741211,136.94187927246094,147.5093231201172,25.700000762939453,97.24012756347656
2020-12-15 00:00:00-05:00,211.0833282470703,275.54998779296875,208.5297393798828,125.66070556640624,133.30453491210938,88.05400085449219,158.25599670410156,97.12000274658205,26.43000030517578,320.1400146484375,,46.42044448852539,51.0,,7.978924751281738,37.71205139160156,71.91204071044922,18.014936447143555,173.3749542236328,229.5,62.20000076293945,138.8939208984375,50.312278747558594,256.0400085449219,160.4600067138672,34.51464080810547,47.570098876953125,9.970000267028809,519.780029296875,26.63050651550293,66.03630828857422,49.144229888916016,21.530000686645508,221.6000061035156,56.14569091796875,,,196.1100006103516,40.55543518066406,31.3700008392334,109.81063079833984,53.20668029785156,45.15536880493164,41.03315353393555,28.098329544067383,25.21999931335449,138.87957763671875,149.59133911132812,28.46999931335449,98.04952239990234
2020-12-16 00:00:00-05:00,207.58999633789065,275.6700134277344,213.5450134277344,125.59193420410156,132.12721252441406,87.8594970703125,162.04800415039062,96.8499984741211,25.920000076293945,325.82000732421875,,46.83271026611328,50.4900016784668,,7.883003234863281,38.29034805297852,71.75472259521484,17.844097137451172,172.5576171875,225.8699951171875,62.77999877929688,138.06370544433594,49.78048706054688,260.9599914550781,163.30999755859375,33.73892593383789,47.4962272644043,9.94499969482422,524.8300170898438,26.704891204833984,65.59939575195312,48.432254791259766,21.76000022888184,230.1999969482422,55.93929672241211,29.46999931335449,,187.07000732421875,40.55543518066406,31.11000061035156,110.13005828857422,53.27801513671875,44.484169006347656,40.7967643737793,28.517152786254883,25.459999084472656,140.1714324951172,149.35179138183594,28.459999084472656,97.19307708740234
